"ID_cat","code_cat","ID_num","code_num","code_fam","field_cat","colab_num","gender_cat","woman_num","border_cat","seek_num","code_quote"
"ID4","Institutional Context",12,38,"Institutional Context","biological science",1,"M",0,"border state",1,"Several years ago, they tried to have a collaboration with UNAM to move people around and I think it didn’t go anywhere. I think the university is not interested. I didn’t know what is happened there. But it just didn’t go anywhere. This one is a funding agency different funding agency, I applied for the grant and they gave me the money and I do all the work. They are not…for example, organization contacts at the UT system basically is funding, they put a magazine but they are not organized a meeting or something like that. "
"ID4","Funding Difficulties",12,36,"Presence of Funding","biological science",1,"M",0,"border state",1,"A continuation of the funding of Contact. The ??? (22:06) legislature meeting this spring so we will see if it get funded. If it gets funding from the government, we will also try to get other sources of funding to make it more stable, and then reaching out to Mexico CONACE change too much policy because of the new government. Then we can probably start seeing something like the UCC system has done like they called Catholic? California (22:36) in Mexico like a little office in a gigantic house. It’s like the UCC system in Mexico. Something like that that can be a physical unit to organize multiple activities, not only the humanity. "
"ID4","Political/Legal Challenges",12,47,"Challenges","biological science",1,"M",0,"border state",1,"A continuation of the funding of Contact. The ??? (22:06) legislature meeting this spring so we will see if it get funded. If it gets funding from the government, we will also try to get other sources of funding to make it more stable, and then reaching out to Mexico CONACE change too much policy because of the new government. Then we can probably start seeing something like the UCC system has done like they called Catholic? California (22:36) in Mexico like a little office in a gigantic house. It’s like the UCC system in Mexico. Something like that that can be a physical unit to organize multiple activities, not only the humanity. "
"ID4","Cross-Cultural Understanding",12,29,"Sociocultural and Political Context","biological science",1,"M",0,"border state",1,"On the Mexican side is the politics. They told me it’s impossible to work. There is also cultural stuff. The Mexican students just don’t want to come to the US, they want to go to Europe, and I think that is still true. so I think we have these barriers to find partner in Mexico that can be implemented an effective program. "
"ID4","Undergraduate Programs",12,53,"Student Programs","biological science",1,"M",0,"border state",1,"On the Mexican side is the politics. They told me it’s impossible to work. There is also cultural stuff. The Mexican students just don’t want to come to the US, they want to go to Europe, and I think that is still true. so I think we have these barriers to find partner in Mexico that can be implemented an effective program. "
"ID4","Successful Funding",12,52,"Presence of Funding","biological science",1,"M",0,"border state",1,"I think sometimes it’s easier to collaborate with Mexico because it’s very near to collaborate, access to resources…a lot of things that they have told me that sometimes students are very isolated. What they want is to establish some kind of pipe-lines for students to move around there is this kind of tendency to stay in the same place. That is a big motivation.  "
"ID4","Institutional Successes",12,40,"Institution-to-Institution","biological science",1,"M",0,"border state",1,"I think…like what I said in the beginning is closed and it’s easy to bring people with all sort of talents. We trained and then can bring them for one or two years whatever time to work and it’s good for them and for the training and they can fly to Mexico. It’s comfortable, so I think is another way is talent. "
"ID4","Lack of Interest - Mexico",12,43,"Challenges","biological science",1,"M",0,"border state",1,"I think…other countries the way you talk about things is more open…it’s more like a feeling. Like in Mexico, I feel like they are mistrust in the beginning I don’t know why, a little bit of you have to show that you’re an okay person, it’s might be a bit culture. I don’t know. With Europe, Canada, and I have friends in Korea as well, it’s way easier…well, in Korea I was told similar that there is mistrust of talking about their own works. They are afraid that they will be screwed…because of the lack of resources, they don’t want to share too much and they feared that they can lost the money, something like that. That’s another barrier and it takes awhile. "
"ID4","Cross-Cultural Understanding",12,29,"Sociocultural and Political Context","biological science",1,"M",0,"border state",1,"I think…other countries the way you talk about things is more open…it’s more like a feeling. Like in Mexico, I feel like they are mistrust in the beginning I don’t know why, a little bit of you have to show that you’re an okay person, it’s might be a bit culture. I don’t know. With Europe, Canada, and I have friends in Korea as well, it’s way easier…well, in Korea I was told similar that there is mistrust of talking about their own works. They are afraid that they will be screwed…because of the lack of resources, they don’t want to share too much and they feared that they can lost the money, something like that. That’s another barrier and it takes awhile. "
"ID4","Funding Difficulties",12,36,"Presence of Funding","biological science",1,"M",0,"border state",1,"I think…other countries the way you talk about things is more open…it’s more like a feeling. Like in Mexico, I feel like they are mistrust in the beginning I don’t know why, a little bit of you have to show that you’re an okay person, it’s might be a bit culture. I don’t know. With Europe, Canada, and I have friends in Korea as well, it’s way easier…well, in Korea I was told similar that there is mistrust of talking about their own works. They are afraid that they will be screwed…because of the lack of resources, they don’t want to share too much and they feared that they can lost the money, something like that. That’s another barrier and it takes awhile. "
"ID4","Description of Funders",12,30,"Presence of Funding","biological science",1,"M",0,"border state",1,"with NSF, there is this program calls CRCNS, Collaborative Research Computational Neuroscience. In the US, it’s between NSF and NIH? (28:18), later the European Union said well we want to collaborate so they put some money to fund the Americans and German side and then the French came, now the Spaniard, and now Korea also come to that program. Now that program is like a competition for computational neuroscience that promote collaboration across the planet. There are very few of those instances between NSF or NIH and CONACE. That’s part of the institutional level. The only way to get money from NSF for Mexico is that if I have NSF money, my colleague in Mexico has CONACE money then we can request money for travel but not share project. NSF and CONACE can do something like this, funded two people in the same area so help them in the long term. "
"ID4","Disciplinary Culture",12,32,"Disciplinary","biological science",1,"M",0,"border state",1,"with NSF, there is this program calls CRCNS, Collaborative Research Computational Neuroscience. In the US, it’s between NSF and NIH? (28:18), later the European Union said well we want to collaborate so they put some money to fund the Americans and German side and then the French came, now the Spaniard, and now Korea also come to that program. Now that program is like a competition for computational neuroscience that promote collaboration across the planet. There are very few of those instances between NSF or NIH and CONACE. That’s part of the institutional level. The only way to get money from NSF for Mexico is that if I have NSF money, my colleague in Mexico has CONACE money then we can request money for travel but not share project. NSF and CONACE can do something like this, funded two people in the same area so help them in the long term. "
"ID4","Disciplinary Culture",12,32,"Disciplinary","biological science",1,"M",0,"border state",1,"I don’t know, there are few computational neuroscience in Mexico. I think it’s very small. "
"ID4","Political/Legal Challenges",12,47,"Challenges","biological science",1,"M",0,"border state",1,"In the past, like two years ago, it didn’t matter. Right now, the uncertainty comes from the new government in Mexico. There were a lot a of chatters about CONACE been revamped. For example, in a few days they want to get rid of the fellowship that my friend had….we will see how CONACE settle in the next 6 months with the new government. There have been a lot of up air and commentary where CONACE is going. There a lot of nervousness about that lead to isolation and less collaboration. So that is problem. From here, the access is open."
"ID4","Successful Funding",12,52,"Presence of Funding","biological science",1,"M",0,"border state",1,"I think that depend of what we get from the research. For example, if we found good data and can submit NIH a proposal and get funded then I can bring students to come and do research here. The advantage they have in Mexico my colleagues said is not much but they have institutional money to do research so they can do research there but limited then they send post-doc or PhD students to do work here. Even though it’s not a one to one collaboration and sharing money but it still be something that can keep going. I submitted actually one that collected score and get funded and do theoretical neuroscience. That might fund one of the student from Mexico for a period of time. "
"ID4","Successful Funding",12,52,"Presence of Funding","biological science",1,"M",0,"border state",1,"Right. There will be applied for grants here. For example, the people in De Cruz didn’t even know if they can manage some of the work like the NIH grant. Like we do some experiments, you write something here and I transferred $50,000 to your institution something like that and I didn’t know if they can do that. Probably UNAM, they can but I’m not sure. "
"ID4","Professional Experience",12,49,"Academic Trajectory","biological science",1,"M",0,"border state",1,"Personally, I am very motivated. There are some roadblocks ahead but Mexico has increased and expanded so the base is broader. The quality is also increased. That give a lot of opportunities to find talents, and it’s not easy to find talents students. So if we can find them then it’s better for us. At the institutional level I think it is only foggier, we will see what happen in Mexico. That will require a little bit more key institutions and federal government from both side. I am excited to see, every time I go I keep think about the visiting scientists at the Complex Institution in Mexico. They have a very nice program going on there. I’m very motivated.  "
"ID4","Research Interest",12,51,"Academic Trajectory","biological science",1,"M",0,"border state",1,"Personally, I am very motivated. There are some roadblocks ahead but Mexico has increased and expanded so the base is broader. The quality is also increased. That give a lot of opportunities to find talents, and it’s not easy to find talents students. So if we can find them then it’s better for us. At the institutional level I think it is only foggier, we will see what happen in Mexico. That will require a little bit more key institutions and federal government from both side. I am excited to see, every time I go I keep think about the visiting scientists at the Complex Institution in Mexico. They have a very nice program going on there. I’m very motivated.  "
"ID63","Collaboration Examples",20,27,"Definition of Collaboration","science and engineering",1,"M",0,"not border state",0,"Okay. I started working in Latin America because I was interested in, during the Clinton administration and Al Gore, in cooperating with Latin America. Especially in Brazil. So, they put money. My collaboration, well, my role as a collaborator was to find people in Brazil who could be collaborators. And that was my philosophy, 'cause typically, when you get a grant from NSF, or from any federal agency in the United States, it's your money and you hire people on your side. That case, my personal preference is to find partners the same level. Now it's a requirement in Brazil, but at the time I decided to start cooperating who could follow the research. Reasonable independent just of me. That they could own it too. That's how it started, and it worked. And now my colleagues in Brazil, they have their own project and similar to what we started."
"ID63","Collaboration Examples",20,27,"Definition of Collaboration","science and engineering",1,"M",0,"not border state",0,"Bolivia the same thing, and in Mexico, also started working with funding from USA ID to develop capacity ... technical capacity. And it was the same thing. Instead of just me going there and do research, it was me going there, but start working with people who had the capacity to own the project, own the research. So, I had it very productive for me. That's why I still do international research. But, I engage in research only if there is a contact part on the other side who they have interest and they can own it. And part of the ownership is that they can support their own, or they can find the support from their own country, just not depend from the funding from the United States."
"ID63","Funding Difficulties",20,36,"Presence of Funding","science and engineering",1,"M",0,"not border state",0,"Which is something that ... You have funding from NSF, that's only four years, or five years. It's short term, and there is no follow up. In that case, when I have funding from NASA, NSF, USA ID, that's terminal funding. But the way I was able to manage my personal interests and continue, is to find people who could follow-"
"ID63","Successful Funding",20,52,"Presence of Funding","science and engineering",1,"M",0,"not border state",0,"Which is something that ... You have funding from NSF, that's only four years, or five years. It's short term, and there is no follow up. In that case, when I have funding from NASA, NSF, USA ID, that's terminal funding. But the way I was able to manage my personal interests and continue, is to find people who could follow-"
"ID63","Key Quote",20,42,NA,"science and engineering",1,"M",0,"not border state",0," I try to find people who have the scientific capacity and the institutional support to have a successful project."
"ID63","Professional Experience",20,49,"Academic Trajectory","science and engineering",1,"M",0,"not border state",0,"That I have my own expertise, and my skills, and my own interests. If there is a problem that I know may have funding and that can be done in other countries, I start working with other people in the countries."
"ID63","Funding Difficulties",20,36,"Presence of Funding","science and engineering",1,"M",0,"not border state",0,"And when ... well, you know the situation in the United States. The funding has been declining and has been pretty bad in the last few years, in terms of working in environmental work. Not as big as it used to be."
"ID63","Funding Difficulties",20,36,"Presence of Funding","science and engineering",1,"M",0,"not border state",0,"Yeah. It's sort of just like to develop something out of scratch. It's very difficult and sometimes it's not sustainable. In that case, I've been working with ... I started working with major universities in Mexico, and Brazil, and Bolivia, or agencies, institutions. But in Mexico, I have collaborators who are also top scientists in Mexico. And they are developing their own ... they have their own research groups, grad students, and all that, and their own funding"
"ID63","Successful Funding",20,52,"Presence of Funding","science and engineering",1,"M",0,"not border state",0,"Yeah. It's sort of just like to develop something out of scratch. It's very difficult and sometimes it's not sustainable. In that case, I've been working with ... I started working with major universities in Mexico, and Brazil, and Bolivia, or agencies, institutions. But in Mexico, I have collaborators who are also top scientists in Mexico. And they are developing their own ... they have their own research groups, grad students, and all that, and their own funding"
"ID63","Political/Legal Challenges",20,47,"Challenges","science and engineering",1,"M",0,"not border state",0,"But in the 90s, when Al Gore was Vice President, there was so much support for international work on environmental issues. Now there is not much. Now we are back into the old model of you find your funding and try to develop something in Latin America, and if you run out of funding, then that's it."
"ID63","Academic Meeting/Conference",20,25,"Peer-to-Peer","science and engineering",1,"M",0,"not border state",0,"I follow two models. Back in the 90s when I started working in Bolivia and Brazil, it was through international meetings or meetings in those countries, and try to see who was doing something that could integrate with my interests. In Mexico, the model that has worked better, is they look for me."
"ID63","Collaboration Examples",20,27,"Definition of Collaboration","science and engineering",1,"M",0,"not border state",0,"And I have had three people doing sabbaticals from major universities. They come here, they spend a year, and we start working in ideas and various proposals that, eventually, when they go back to Mexico, they submit the proposals to the Mexican CONACYT, it's equivalent to NSF. But those ideas ... we develop those ideas when they're here. That's the best model I have found and I have received ... I concentrate mostly Latin American, not in many other countries, 'cause it's my preference."
"ID63","Cross-Cultural Understanding",20,29,"Sociocultural and Political Context","science and engineering",1,"M",0,"not border state",0,"Language is one of them, and also I love Latin America.
Roxana:
In the blood, right.
Dr. Alvarado:
Yeah. I try also not to disperse too much, 'cause otherwise I wouldn't be able to have something productive and finish. I just try to concentrate on one or two countries. And right now most of the work is happening in Mexico and Brazil."
"ID63","Collaboration Examples",20,27,"Definition of Collaboration","science and engineering",1,"M",0,"not border state",0,"I'm interested in working on conservation, protected areas. Management of foreign resources and fire, of course. Everything related to fire, that's my expertise. But they relate to ... and also native knowledge. Native ... indigenous knowledge. How ... And that's one of the things that I was talking to student previously, that was here before. You have tropical forests that have been growing like gardens, and you have places, you have cities, or pyramids around the cities that the dominant vegetation produce food, or fruit, or some human value. But only around the cities. Like, Chichen Itza or Bonampak. Away from those cities, those species decline. People call them the Mayan Gardens."
"ID63","Research Interest",20,51,"Academic Trajectory","science and engineering",1,"M",0,"not border state",0,"Of course that calls my attention because over the long term ... and the Mayans disappeared a thousand years ago. Yeah, around a thousand, a little over a thousand years ago. But we still see the forest being influenced by the footprint of a thousand years ago. So, I'm looking into future, by 2100, well we have to look into have a reference. And that's what I'm trying to do also in the United States with Native Americans. I work in reservations and I'm trying to understand how the forest looks today by integrating everything from the past. How far in the past? It's not just 100 years, maybe 1000 years, and since the tropics you can see the footprint of 1000 years ago, there's a historical footprint in all these forests, and even if they don't belong to reservations right now, their footprint is still there. And that's what I'm trying to learn about that so we can predict what's the future of those forests, how we can ensure they will be here for future generations. Anyway, yeah, that's kind of ..."
"ID63","Research Interest",20,51,"Academic Trajectory","science and engineering",1,"M",0,"not border state",0,"I'm interested in working on conservation, protected areas. Management of foreign resources and fire, of course. Everything related to fire, that's my expertise. But they relate to ... and also native knowledge. Native ... indigenous knowledge. How ... And that's one of the things that I was talking to student previously, that was here before. You have tropical forests that have been growing like gardens, and you have places, you have cities, or pyramids around the cities that the dominant vegetation produce food, or fruit, or some human value. But only around the cities. Like, Chichen Itza or Bonampak. Away from those cities, those species decline. People call them the Mayan Gardens."
"ID63","Research Interest",20,51,"Academic Trajectory","science and engineering",1,"M",0,"not border state",0,"One of the places I've been working in Mexico is the Monarch butterfly reserve. So we're doing a lot of things, or the government's are doing a lot of things to protect the reserve, the Monarch butterfly. And we're looking at what is reducing the forest or the habitat. Oh, deforestation, logging, and all that. But then you look at a hundred years ago, actually before 1970, there was no protection ... legal protection, but the forest was there. And you go back into hundreds of years, the butterflies were there, and they went there. The forest was there, but the people were taking care of those forests. Now we are blaming the local people, the indigenous people, like they are deforesting, they are moving the habitat and they are banishing the butterfly. How come they didn't before?"
"ID63","Cross-Cultural Understanding",20,29,"Sociocultural and Political Context","science and engineering",1,"M",0,"not border state",0,"The forest was there, but the people were taking care of those forests. Now we are blaming the local people, the indigenous people, like they are deforesting, they are moving the habitat and they are banishing the butterfly. How come they didn't before?"
"ID63","Research Interest",20,51,"Academic Trajectory","science and engineering",1,"M",0,"not border state",0,"So that's all some kind of examples. So that's why I'm interested in the ... not just the ecology of these things or the fire component, but also the integration of people."
"ID63","Successful Funding",20,52,"Presence of Funding","science and engineering",1,"M",0,"not border state",0,"No. Probably not. Some of these idea, they also have those ideas in those countries, but probably they didn't have enough funding. They just happen to have funding at the time and that's why we started. So I can not claim those were my ideas, it's just they have also those ideas and we started working together in common ideas and I just happen to have the funding. That's my take on this."
"ID63","Funding Difficulties",20,36,"Presence of Funding","science and engineering",1,"M",0,"not border state",0,"No. Probably not. Some of these idea, they also have those ideas in those countries, but probably they didn't have enough funding. They just happen to have funding at the time and that's why we started. So I can not claim those were my ideas, it's just they have also those ideas and we started working together in common ideas and I just happen to have the funding. That's my take on this."
"ID63","Cross-Cultural Understanding",20,29,"Sociocultural and Political Context","science and engineering",1,"M",0,"not border state",0,"Mexico ... Well Mexico and Latin America, in general, is the human population, the social processes are different than the United States.
Roxana:
Can you elaborate on that? How is that?
Dr. Alvarado:
You have more indigenous people still living ... Like the Mayans, for instance, the Mayans in Yucatan or Chiapas, they still follow their traditions on living out of the forests, collecting foods, and depending on the natural resources more than the US. Here people don't depend too much, even in the reservations, on their own resources. It's more cultural. But in Latin America there are still people doing slash and burn, in the traditional way. Or collecting, or hunting in the traditional ways. It's just the type of social processes that happen in those countries are a little more pure. I don't know if you can call it pure, but at least they are cleaner to see the footprint of the people on the natural resources."
"ID63","Cross-Cultural Understanding",20,29,"Sociocultural and Political Context","science and engineering",1,"M",0,"not border state",0,"Any experience working with people in communities around the United States?
Dr. Alvarado:
Yeah. Indian reservations.
Roxana:
In the reservations.
Dr. Alvarado:
Yeah. Native reservations. I have done some work in the Yakama Reservation, and also have graduate students who have worked there and the Colville Reservation. I have one Capstone student working on the Quinault Reservation on the Olympic Peninsula. I have, in the past, worked with the Navajo, the Apache Reservations, and one more in Nevada I don't remember. Oh, and also on in Montana. So, yeah, the Salish Kootenai. So, those are the groups I work with. I also work with federal agencies, but you never work with the same people. If you wait five years, there will be somebody else there, 'cause people tend to move. Native Americans, you will see the same people over and over."
"ID63","Cross-Cultural Understanding",20,29,"Sociocultural and Political Context","science and engineering",1,"M",0,"not border state",0,"Yeah. It's ... Some people think, or they have experience that it's difficult to work with Native Americans 'cause they have their own protocols. They are an independent nation. They are a different nation, so you have to treat them that way. It's not like the federal government with federal lands, that we own the land. All US citizens, permanent residents, own the land and you can go and ask for permission to do research there or just go and collect data. Reservations is an independent nation, so you have to treat it that way, and a lot of people don't do that. And a lot of scientists, they don't go into the reservations 'cause if they have their own protocols, and even if ... just because you are from one of the top universities in the world, doesn't mean they are going to open the doors for you. You have to treat them with respect and recognize that they have their own process and their own ... And every reservation is different."
"ID63","Institutional Challenges (Pre)",20,37,"Sociocultural and Political Context","science and engineering",1,"M",0,"not border state",0,"Yeah. It's ... Some people think, or they have experience that it's difficult to work with Native Americans 'cause they have their own protocols. They are an independent nation. They are a different nation, so you have to treat them that way. It's not like the federal government with federal lands, that we own the land. All US citizens, permanent residents, own the land and you can go and ask for permission to do research there or just go and collect data. Reservations is an independent nation, so you have to treat it that way, and a lot of people don't do that. And a lot of scientists, they don't go into the reservations 'cause if they have their own protocols, and even if ... just because you are from one of the top universities in the world, doesn't mean they are going to open the doors for you. You have to treat them with respect and recognize that they have their own process and their own ... And every reservation is different."
"ID63","Political/Legal Challenges",20,47,"Challenges","science and engineering",1,"M",0,"not border state",0,"Yeah. It's ... Some people think, or they have experience that it's difficult to work with Native Americans 'cause they have their own protocols. They are an independent nation. They are a different nation, so you have to treat them that way. It's not like the federal government with federal lands, that we own the land. All US citizens, permanent residents, own the land and you can go and ask for permission to do research there or just go and collect data. Reservations is an independent nation, so you have to treat it that way, and a lot of people don't do that. And a lot of scientists, they don't go into the reservations 'cause if they have their own protocols, and even if ... just because you are from one of the top universities in the world, doesn't mean they are going to open the doors for you. You have to treat them with respect and recognize that they have their own process and their own ... And every reservation is different."
"ID63","Political/Legal Challenges",20,47,"Challenges","science and engineering",1,"M",0,"not border state",0,"There are no one standard. Federal lands, they have one standard. Forest Services, in National Parks, there is one national protocol how to do research in the lands. Reservations is one by one. And that's why it's complicated. You want to do research and accomplish something across multiple reservations, each one is different. And that's what takes time to accept and to work with them and try to finish something because they may have something different process."
"ID63","Political/Legal Challenges",20,47,"Challenges","science and engineering",1,"M",0,"not border state",0,"No. Well ... don't know. Never thought about it. No, actually, maybe but, no, there are none ... The indigenous groups in Latin America, they don't have the same recognition as the United States. They are communities, but they don't have the same legal status as the United States. Similar, but not the same, and since I cooperate with people from those countries, they deal with logistics, how to interact with people. Here, in the United States, I have to more moderate in the reservations with my students. That's why I like to have graduate students from those tribes. 'Cause they are known and they know how to interact with their own people."
"ID63","Cross-Cultural Understanding",20,29,"Sociocultural and Political Context","science and engineering",1,"M",0,"not border state",0,"No. Well ... don't know. Never thought about it. No, actually, maybe but, no, there are none ... The indigenous groups in Latin America, they don't have the same recognition as the United States. They are communities, but they don't have the same legal status as the United States. Similar, but not the same, and since I cooperate with people from those countries, they deal with logistics, how to interact with people. Here, in the United States, I have to more moderate in the reservations with my students. That's why I like to have graduate students from those tribes. 'Cause they are known and they know how to interact with their own people."
"ID63","Political/Legal Challenges",20,47,"Challenges","science and engineering",1,"M",0,"not border state",0,"What factors have presented as challenges to work with Mexico?
Dr. Alvarado:
Well one is the economic. Economic factors that they [crosstalk 00:18:17] ... Policies they change every six years, and the last ... People used to be more permanent in the government, and now every time they change the government, there's a change from the top all the way to the bottom. Which were there always. That's why I tend not to work with federal government in Mexico, or Bolivia, 'cause you deal with one person, the top level, or the media said it was so and so, or you go back in 40 years and you may not find the same person. You have to start all over. That's why I prefer to work with universities. 'Cause they are more dedicated to their own ... to their own ... develop their likelihood in one place. Does that answer your-"
"ID63","Research Interest",20,51,"Academic Trajectory","science and engineering",1,"M",0,"not border state",0,"People who can respond, and they are people who can publish. That's one of my things they have to be able to complete. And, also, the other thing I work in Mexico, the type of my interest, personal interest, is if they do research that can translate to policy. And when you work with people who have already ... they have consolidated their role within that university or within the country, no matter who is in the departments or administrators, they have the institutional knowledge of what's going on, either in fires, or ecology, or management, and the next politician can come and ask them if they want to, instead of just working with politicians who may leave in six years or less."
"ID63","Personal Relationships",20,45,"Peer-to-Peer","science and engineering",1,"M",0,"not border state",0,"People who can respond, and they are people who can publish. That's one of my things they have to be able to complete. And, also, the other thing I work in Mexico, the type of my interest, personal interest, is if they do research that can translate to policy. And when you work with people who have already ... they have consolidated their role within that university or within the country, no matter who is in the departments or administrators, they have the institutional knowledge of what's going on, either in fires, or ecology, or management, and the next politician can come and ask them if they want to, instead of just working with politicians who may leave in six years or less."
"ID63","Institutional Successes",20,40,"Institution-to-Institution","science and engineering",1,"M",0,"not border state",0,"People who can respond, and they are people who can publish. That's one of my things they have to be able to complete. And, also, the other thing I work in Mexico, the type of my interest, personal interest, is if they do research that can translate to policy. And when you work with people who have already ... they have consolidated their role within that university or within the country, no matter who is in the departments or administrators, they have the institutional knowledge of what's going on, either in fires, or ecology, or management, and the next politician can come and ask them if they want to, instead of just working with politicians who may leave in six years or less."
"ID63","Political/Legal Challenges",20,47,"Challenges","science and engineering",1,"M",0,"not border state",0,"So that's the main challenge. In Bolivia, it was pretty clear the first year I started working in Bolivia, or visiting Bolivia. Every four years there were new people and it was difficult to track 'cause eight years later you talk to people who they were trying to visit the places that you started working on eight years ago and no one know. ""We don't know anything about that."" ""I was there."" So those are the main challenges [crosstalk 00:21:09] people."
"ID63","Political/Legal Challenges",20,47,"Challenges","science and engineering",1,"M",0,"not border state",0,"And now, in Mexico, the challenges are mostly related to violence in rural areas. That's why I kind of been slow in working in Mexico, because some of the places where I ... The type of work I do is forestry, and those happen in the mountains where things are not good in terms of safety."
"ID63","Political/Legal Challenges",20,47,"Challenges","science and engineering",1,"M",0,"not border state",0,"In the past, I worked ... I have also worked in the mountains in Northern Mexico, and those are the most beautiful forests I've worked on there in the Durango, Chihuahua, Sinaloa, [inaudible 00:21:58] and those are the ... Now it's the Triangulo Dorado, that's where most of the ... That's where ""El Chapo"" was from. But in the 90s we could drive through those places, and it's a beautiful forest, and so remote. It was still in the pristine kind of condition, not affected by logging. But it was safe to go there in those years. Now it's very difficult to go to those places. There are some other places in Mexico that also have problems and I work in the mountains, and that's where people grow stuff. I try to avoid those places."
"ID63","Personal Relationships",20,45,"Peer-to-Peer","science and engineering",1,"M",0,"not border state",0,"I think most of the international research going on at the university is personal. There are few cases ... well, several cases where it's institutional. Whether it's a collaboration that benefits the University of Washington, like working in China with one university, or Leon in Spain that has a campus there, and there's a kind of one to one exchange. There's one university in China, I forgot the name right now-"
"ID63","Research Interest",20,51,"Academic Trajectory","science and engineering",1,"M",0,"not border state",0,"I think most of the international research going on at the university is personal. There are few cases ... well, several cases where it's institutional. Whether it's a collaboration that benefits the University of Washington, like working in China with one university, or Leon in Spain that has a campus there, and there's a kind of one to one exchange. There's one university in China, I forgot the name right now-"
"ID63","Institutional Successes",20,40,"Institution-to-Institution","science and engineering",1,"M",0,"not border state",0,"Yeah. Where they have a joint campus in Bellevue. So those types of relationships they're maintained by the university, at the university level. But the cooperation in other countries, I was mentioning before you started recording, with Chile. Now because of that professor we have a pretty strong collaboration, or relation, with Chileans, Ecuadorians, Peruvians, I believe, and some people from Venezuela, they came from Latin America because he was also an advisor, or consultant, or I don't know what kind of role he was doing for USA ID. So, if there was a need of an expert in Latin America, they sent this professor, or he went to those countries, and they love him in Latin America. That's why he was able to recruit students from those countries. But he's gone and no one followed ... no one has the interest."
"ID63","Personal Relationships",20,45,"Peer-to-Peer","science and engineering",1,"M",0,"not border state",0,"Yeah. Where they have a joint campus in Bellevue. So those types of relationships they're maintained by the university, at the university level. But the cooperation in other countries, I was mentioning before you started recording, with Chile. Now because of that professor we have a pretty strong collaboration, or relation, with Chileans, Ecuadorians, Peruvians, I believe, and some people from Venezuela, they came from Latin America because he was also an advisor, or consultant, or I don't know what kind of role he was doing for USA ID. So, if there was a need of an expert in Latin America, they sent this professor, or he went to those countries, and they love him in Latin America. That's why he was able to recruit students from those countries. But he's gone and no one followed ... no one has the interest."
"ID63","Family Situation",20,35,"Background","science and engineering",1,"M",0,"not border state",0,"And of course, as I mentioned, in our department, in our school, some of the collaboration we have is because of the peace corps. Some of the faculty, less and less now, but in the past, many factory went to Chile, and they met their wives, and now that's why they keep-
Roxana:
They keep going.
Dr. Alvarado:
They keep going. We used to have also a professor who is still working, collaborating, in Brazil. Because his wife is from Brazil. Yeah, he goes, and they visit the family, and they also ... he established a pretty strong collaboration with one university close to where his wife's family is from. So it's more like a personal. Institutional collaboration with Latin America, we don't have that type of ... It's personal and the person's personal interest is the one keeping those collaborations."
"ID63","Research Interest",20,51,"Academic Trajectory","science and engineering",1,"M",0,"not border state",0,"And of course, as I mentioned, in our department, in our school, some of the collaboration we have is because of the peace corps. Some of the faculty, less and less now, but in the past, many factory went to Chile, and they met their wives, and now that's why they keep-
Roxana:
They keep going.
Dr. Alvarado:
They keep going. We used to have also a professor who is still working, collaborating, in Brazil. Because his wife is from Brazil. Yeah, he goes, and they visit the family, and they also ... he established a pretty strong collaboration with one university close to where his wife's family is from. So it's more like a personal. Institutional collaboration with Latin America, we don't have that type of ... It's personal and the person's personal interest is the one keeping those collaborations."
"ID63","Institutional Context",20,38,"Institutional Context","science and engineering",1,"M",0,"not border state",0,"Oh, they gave me this office. Yeah, that's the type of support. Lights, and they have telephone, and I have internet. So that's the type of institutional support. And I could collaborate with any country I want, any place. There is no restriction. They just gave me this space. I have a lot of space. But to have my own program, it has to be maintained by my own interest. If my interest were in Africa, probably I would be working in Africa, or other countries. But since my interest is in Latin America, well, that's why I maintain it. And the support I have is as long as I have students, as long as I have funding, I can do research anywhere I want"
"ID63","Institutional Successes",20,40,"Institution-to-Institution","science and engineering",1,"M",0,"not border state",0,"Oh, they gave me this office. Yeah, that's the type of support. Lights, and they have telephone, and I have internet. So that's the type of institutional support. And I could collaborate with any country I want, any place. There is no restriction. They just gave me this space. I have a lot of space. But to have my own program, it has to be maintained by my own interest. If my interest were in Africa, probably I would be working in Africa, or other countries. But since my interest is in Latin America, well, that's why I maintain it. And the support I have is as long as I have students, as long as I have funding, I can do research anywhere I want"
"ID63","Funding Difficulties",20,36,"Presence of Funding","science and engineering",1,"M",0,"not border state",0,"Yeah. I tend not to send them to Mexico anymore. I used to have a [inaudible 00:27:04] graduate student who as soon as she came in and said ""I want to work in Mexico."" ""Sure."" But that was years ago when it was safer. But now I kind of stay away from sending ... especially non Mexicans, 'cause it's not safe in the mountains. Yeah, but it's ... I have places where I would love to do research, but I try to collaborate with other universities in Mexico so I still pursue my interests, but with Mexican students studying there, instead of [inaudible 00:27:45]. We are also very expensive, and in Latin America where the grad education ... undergrad education is free ... almost free, you can have graduate students collecting data and publishing for ... and you bring them here, the graduates [inaudible 00:28:06] here, and it's like 40 something thousand dollars out of state."
